case_id,timestamp,state_feature_vector,action_taken,reward_causal,was_safe,next_state
,2025-12-19T12:18:39.953190,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,-5,True,terminal
,2025-12-19T12:18:39.954414,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,-5,True,terminal
,2025-12-19T12:18:39.955257,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,-5,True,terminal
,2025-12-19T12:18:39.955542,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,-5,True,terminal
,2025-12-19T12:18:39.956098,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:39.956535,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:39.956685,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:39.957150,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_ceec943c-a7d0-42ce-a2e5-d96480a12f22,200.0,True,terminal
,2025-12-19T12:18:39.957574,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:39.958027,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:39.958730,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_ceec943c-a7d0-42ce-a2e5-d96480a12f22,-5,True,terminal
,2025-12-19T12:18:39.959152,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,-5,True,terminal
,2025-12-19T12:18:39.959835,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:39.960812,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:39.961258,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,-5,True,terminal
,2025-12-19T12:18:39.961407,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_ceec943c-a7d0-42ce-a2e5-d96480a12f22,200.0,True,terminal
,2025-12-19T12:18:39.961705,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:39.962005,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:39.962582,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,-5,True,terminal
,2025-12-19T12:18:39.963006,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:39.963784,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:39.963947,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,-5,True,terminal
,2025-12-19T12:18:39.964659,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,-5,True,terminal
,2025-12-19T12:18:39.964932,gateway=node_34fd8ab4-5a8c-4c61-bd87-3fc667b02655,node_a6ed8d01-7f2c-418a-94c6-8b28c3758311,200.0,True,terminal
,2025-12-19T12:18:39.965116,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:39.965413,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,-5,True,terminal
,2025-12-19T12:18:39.965578,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,-5,True,terminal
,2025-12-19T12:18:39.965908,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,-5,True,terminal
,2025-12-19T12:18:39.966212,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,-5,True,terminal
,2025-12-19T12:18:39.966640,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:39.967881,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,-5,True,terminal
,2025-12-19T12:18:39.968465,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:39.968629,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:39.968937,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:39.970080,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,-5,True,terminal
,2025-12-19T12:18:39.970795,gateway=node_34fd8ab4-5a8c-4c61-bd87-3fc667b02655,node_a6ed8d01-7f2c-418a-94c6-8b28c3758311,-5,True,terminal
,2025-12-19T12:18:39.971268,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:39.971696,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:39.972498,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:39.972802,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:39.973541,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,-5,True,terminal
,2025-12-19T12:18:39.973825,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,-5,True,terminal
,2025-12-19T12:18:39.974385,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:39.974535,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_ceec943c-a7d0-42ce-a2e5-d96480a12f22,-5,True,terminal
,2025-12-19T12:18:39.974684,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:39.975566,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,-5,True,terminal
,2025-12-19T12:18:39.975718,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,-5,True,terminal
,2025-12-19T12:18:39.975879,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:39.976030,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,-5,True,terminal
,2025-12-19T12:18:39.976177,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,-5,True,terminal
,2025-12-19T12:18:39.976598,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,-5,True,terminal
,2025-12-19T12:18:39.976772,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:39.977360,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,-5,True,terminal
,2025-12-19T12:18:39.977670,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,-5,True,terminal
,2025-12-19T12:18:39.978099,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:39.978616,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:39.979351,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:39.979507,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,-5,True,terminal
,2025-12-19T12:18:39.980170,gateway=node_34fd8ab4-5a8c-4c61-bd87-3fc667b02655,node_a6ed8d01-7f2c-418a-94c6-8b28c3758311,200.0,True,terminal
,2025-12-19T12:18:39.980558,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:39.980987,gateway=node_34fd8ab4-5a8c-4c61-bd87-3fc667b02655,node_a6ed8d01-7f2c-418a-94c6-8b28c3758311,200.0,True,terminal
,2025-12-19T12:18:39.981289,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,-5,True,terminal
,2025-12-19T12:18:39.981459,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:39.981913,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:39.982611,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:39.982761,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:39.982930,gateway=node_34fd8ab4-5a8c-4c61-bd87-3fc667b02655,node_a6ed8d01-7f2c-418a-94c6-8b28c3758311,-5,True,terminal
,2025-12-19T12:18:39.983937,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:39.984090,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,-5,True,terminal
,2025-12-19T12:18:39.984237,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:39.984403,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,-5,True,terminal
,2025-12-19T12:18:39.984548,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:39.984884,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:39.985171,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:39.985315,gateway=node_34fd8ab4-5a8c-4c61-bd87-3fc667b02655,node_a6ed8d01-7f2c-418a-94c6-8b28c3758311,-5,True,terminal
,2025-12-19T12:18:39.985748,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,-5,True,terminal
,2025-12-19T12:18:39.985910,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:39.986355,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,-5,True,terminal
,2025-12-19T12:18:39.986663,gateway=node_34fd8ab4-5a8c-4c61-bd87-3fc667b02655,node_a6ed8d01-7f2c-418a-94c6-8b28c3758311,200.0,True,terminal
,2025-12-19T12:18:39.987447,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:39.987792,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:39.988229,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:39.988513,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:39.988666,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:39.988815,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,-5,True,terminal
,2025-12-19T12:18:39.989112,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,-5,True,terminal
,2025-12-19T12:18:39.989554,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:39.990249,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:39.990566,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:39.990900,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:39.991293,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:39.991458,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,-5,True,terminal
,2025-12-19T12:18:39.991854,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_ceec943c-a7d0-42ce-a2e5-d96480a12f22,200.0,True,terminal
,2025-12-19T12:18:39.992025,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:39.992582,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:39.992874,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:39.993436,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:39.993586,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,-5,True,terminal
,2025-12-19T12:18:39.993730,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:39.994561,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:39.995123,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,-5,True,terminal
,2025-12-19T12:18:39.995413,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:39.995562,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,-5,True,terminal
,2025-12-19T12:18:39.996006,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:39.997321,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:39.997470,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:39.998126,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:39.998659,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_ceec943c-a7d0-42ce-a2e5-d96480a12f22,-5,True,terminal
,2025-12-19T12:18:39.998988,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,-5,True,terminal
,2025-12-19T12:18:39.999274,gateway=node_34fd8ab4-5a8c-4c61-bd87-3fc667b02655,node_a6ed8d01-7f2c-418a-94c6-8b28c3758311,200.0,True,terminal
,2025-12-19T12:18:39.999435,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:39.999581,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:39.999904,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:40.001262,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:40.002012,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:40.002164,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:40.002682,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:40.002845,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,-5,True,terminal
,2025-12-19T12:18:40.003134,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:40.003284,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,-5,True,terminal
,2025-12-19T12:18:40.003433,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,-5,True,terminal
,2025-12-19T12:18:40.004302,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,-5,True,terminal
,2025-12-19T12:18:40.004992,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,-5,True,terminal
,2025-12-19T12:18:40.005446,gateway=node_34fd8ab4-5a8c-4c61-bd87-3fc667b02655,node_a6ed8d01-7f2c-418a-94c6-8b28c3758311,200.0,True,terminal
,2025-12-19T12:18:40.006165,gateway=node_34fd8ab4-5a8c-4c61-bd87-3fc667b02655,node_a6ed8d01-7f2c-418a-94c6-8b28c3758311,-5,True,terminal
,2025-12-19T12:18:40.006326,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:40.006475,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:40.007165,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:40.007309,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:40.008009,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:40.008161,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_ceec943c-a7d0-42ce-a2e5-d96480a12f22,200.0,True,terminal
,2025-12-19T12:18:40.008442,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:40.008823,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:40.009603,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:40.010027,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:40.010311,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:40.011269,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:40.011874,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_ceec943c-a7d0-42ce-a2e5-d96480a12f22,-5,True,terminal
,2025-12-19T12:18:40.012558,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:40.012710,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:40.012861,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,-5,True,terminal
,2025-12-19T12:18:40.013145,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:40.013935,gateway=node_34fd8ab4-5a8c-4c61-bd87-3fc667b02655,node_a6ed8d01-7f2c-418a-94c6-8b28c3758311,200.0,True,terminal
,2025-12-19T12:18:40.014991,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,-5,True,terminal
,2025-12-19T12:18:40.015374,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,-5,True,terminal
,2025-12-19T12:18:40.015521,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:40.016067,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_ceec943c-a7d0-42ce-a2e5-d96480a12f22,200.0,True,terminal
,2025-12-19T12:18:40.016495,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:40.016775,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:40.016928,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,-5,True,terminal
,2025-12-19T12:18:40.017330,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:40.017613,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:40.018308,gateway=node_34fd8ab4-5a8c-4c61-bd87-3fc667b02655,node_a6ed8d01-7f2c-418a-94c6-8b28c3758311,-5,True,terminal
,2025-12-19T12:18:40.018624,gateway=node_34fd8ab4-5a8c-4c61-bd87-3fc667b02655,node_a6ed8d01-7f2c-418a-94c6-8b28c3758311,200.0,True,terminal
,2025-12-19T12:18:40.019061,gateway=node_34fd8ab4-5a8c-4c61-bd87-3fc667b02655,node_a6ed8d01-7f2c-418a-94c6-8b28c3758311,200.0,True,terminal
,2025-12-19T12:18:40.019570,gateway=node_34fd8ab4-5a8c-4c61-bd87-3fc667b02655,node_a6ed8d01-7f2c-418a-94c6-8b28c3758311,200.0,True,terminal
,2025-12-19T12:18:40.020094,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:40.020794,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:40.020968,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:40.021225,gateway=node_34fd8ab4-5a8c-4c61-bd87-3fc667b02655,node_a6ed8d01-7f2c-418a-94c6-8b28c3758311,200.0,True,terminal
,2025-12-19T12:18:40.022254,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:40.022535,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,-5,True,terminal
,2025-12-19T12:18:40.022950,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:40.023240,gateway=node_34fd8ab4-5a8c-4c61-bd87-3fc667b02655,node_a6ed8d01-7f2c-418a-94c6-8b28c3758311,-5,True,terminal
,2025-12-19T12:18:40.023543,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:40.023968,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,-5,True,terminal
,2025-12-19T12:18:40.024121,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
,2025-12-19T12:18:40.025090,gateway=node_76f8c527-f872-4164-be6e-1013945013f2,node_310aa977-b001-448a-bbef-a00860aabdf9,200.0,True,terminal
